,match_id,match_date,kick_off,home_score,away_score,match_status,last_updated,match_week,competition.competition_id,competition.country_name,competition.competition_name,season.season_id,season.season_name,home_team.home_team_id,home_team.home_team_name,home_team.home_team_gender,home_team.home_team_group,home_team.country.id,home_team.country.name,home_team.managers,away_team.away_team_id,away_team.away_team_name,away_team.away_team_gender,away_team.away_team_group,away_team.country.id,away_team.country.name,away_team.managers,metadata.data_version,metadata.shot_fidelity_version,competition_stage.id,competition_stage.name,stadium.id,stadium.name,stadium.country.id,stadium.country.name,referee.id,referee.name,referee.country.id,referee.country.name,metadata.xy_fidelity_version
24,69262,2009-11-29,19:00:00.000,1,0,available,2020-07-29T05:00,12,11,Spain,La Liga,21,2009/2010,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",220,Real Madrid,male,,214,Spain,"[{'id': 733, 'name': 'Manuel Luis Pellegrini Ripamonti', 'nickname': 'Manuel Pellegrini', 'dob': None, 'country': {'id': 45, 'name': 'Chile'}}]",1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,221.0,Alberto Undiano,112.0,Italy,2
25,69240,2010-02-06,20:00:00.000,2,1,available,2020-07-29T05:00,21,11,Spain,La Liga,21,2009/2010,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",216,Getafe,male,,214,Spain,"[{'id': 505, 'name': 'José Miguel González Martín del Campo', 'nickname': 'Míchel', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,1003.0,Fernando Teixeira,,,2
26,69233,2010-02-20,20:00:00.000,4,0,available,2020-07-29T05:00,23,11,Spain,La Liga,21,2009/2010,217,Barcelona,male,,214,Spain,,1217,Racing Santander,male,,214,Spain,,1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,222.0,David Fernández,112.0,Italy,2
27,69213,2010-04-17,20:00:00.000,0,0,available,2020-07-29T05:00,33,11,Spain,La Liga,21,2009/2010,214,Espanyol,male,,214,Spain,"[{'id': 81, 'name': 'Mauricio Roberto Pochettino Trossero', 'nickname': 'Mauricio Pochettino', 'dob': None, 'country': {'id': 11, 'name': 'Argentina'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,351.0,RCDE Stadium,214.0,Spain,221.0,Alberto Undiano,112.0,Italy,2
28,69238,2010-02-27,22:00:00.000,2,1,available,2020-07-29T05:00,24,11,Spain,La Liga,21,2009/2010,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",223,Málaga,male,,214,Spain,"[{'id': 2, 'name': 'Juan Ramón López Muñiz', 'nickname': 'Juan Muñiz', 'dob': '1968-11-02', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,1010.0,Antonio Rubinos Perez,,,2
29,69267,2009-12-02,22:00:00.000,0,2,available,2020-07-29T05:00,15,11,Spain,La Liga,21,2009/2010,1219,Xerez,male,,214,Spain,"[{'id': 210, 'name': 'José Ángel Ziganda Lacunza', 'nickname': 'José Ángel Ziganda', 'dob': '1966-10-01', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,4639.0,Estadio Municipal de Chapín,255.0,International,407.0,Carlos Velasco Carballo,214.0,Spain,2
30,69288,2009-11-21,22:00:00.000,1,1,available,2020-07-29T05:00,11,11,Spain,La Liga,21,2009/2010,215,Athletic Bilbao,male,,214,Spain,"[{'id': 497, 'name': 'Joaquín de Jesús Caparrós Camino', 'nickname': 'Joaquín Caparrós', 'dob': '1955-10-13', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,4637.0,Estadio San Mamés,255.0,International,1003.0,Fernando Teixeira,,,2
31,69254,2009-09-22,22:00:00.000,1,4,available,2020-07-29T05:00,4,11,Spain,La Liga,21,2009/2010,1217,Racing Santander,male,,214,Spain,,217,Barcelona,male,,214,Spain,,1.1.0,2,1,Regular Season,4636.0,Campos de Sport de El Sardinero,255.0,International,180.0,Antonio Mateu,214.0,Spain,2
32,69292,2009-09-19,22:00:00.000,5,2,available,2020-07-29T05:00,3,11,Spain,La Liga,21,2009/2010,217,Barcelona,male,,214,Spain,,212,Atlético Madrid,male,,214,Spain,,1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,668.0,Mejuto ,,,2
33,69227,2010-03-21,21:00:00.000,2,4,available,2020-07-29T05:00,27,11,Spain,La Liga,21,2009/2010,395,Real Zaragoza,male,,214,Spain,,217,Barcelona,male,,214,Spain,,1.1.0,2,1,Regular Season,4457.0,Estadio de la Romareda,214.0,Spain,1012.0,Carlos Delgado,,,2
34,69247,2010-04-03,20:00:00.000,4,1,available,2020-07-29T05:00,30,11,Spain,La Liga,21,2009/2010,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",215,Athletic Bilbao,male,,214,Spain,"[{'id': 497, 'name': 'Joaquín de Jesús Caparrós Camino', 'nickname': 'Joaquín Caparrós', 'dob': '1955-10-13', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,180.0,Antonio Mateu,214.0,Spain,2
0,69304,2011-04-02,22:00:00.000,0,1,available,2020-07-29T05:00,30,11,Spain,La Liga,22,2010/2011,222,Villarreal,male,,214,Spain,"[{'id': 4201, 'name': 'Juan Carlos Garrido Fernández', 'nickname': 'Juan Garrido', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,361.0,Estadio de la Cerámica,214.0,Spain,1000.0,Rafael Ramírez Domínguez,,,2
1,69307,2010-12-04,20:45:00.000,0,3,available,2020-07-29T05:00,14,11,Spain,La Liga,22,2010/2011,422,Osasuna,male,,214,Spain,,217,Barcelona,male,,214,Spain,,1.1.0,2,1,Regular Season,4466.0,Estadio El Sadar,214.0,Spain,1003.0,Fernando Teixeira,,,2
2,69276,2011-02-05,22:00:00.000,3,0,available,2020-07-29T05:00,22,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",212,Atlético Madrid,male,,214,Spain,"[{'id': 236, 'name': 'Enrique Sánchez Flores', 'nickname': 'Quique Sánchez Flores', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,1069.0,Turienzo ,,,2
3,69271,2011-04-23,20:00:00.000,2,0,available,2020-07-29T05:00,33,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",422,Osasuna,male,,214,Spain,"[{'id': 221, 'name': 'José Luis Mendilibar Etxebarria', 'nickname': 'José Luis Mendilibar', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,1012.0,Carlos Delgado,,,2
4,69305,2011-04-09,20:00:00.000,3,1,available,2020-07-29T05:00,31,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,,403,Almería,male,,214,Spain,,1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,1009.0,Miguel Ayza,,,2
5,69278,2011-01-16,21:00:00.000,4,1,available,2020-07-29T05:00,19,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",223,Málaga,male,,214,Spain,"[{'id': 733, 'name': 'Manuel Luis Pellegrini Ripamonti', 'nickname': 'Manuel Pellegrini', 'dob': None, 'country': {'id': 45, 'name': 'Chile'}}]",1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,211.0,José González,112.0,Italy,2
6,69275,2010-12-18,20:00:00.000,1,5,available,2020-07-29T05:00,16,11,Spain,La Liga,22,2010/2011,214,Espanyol,male,,214,Spain,"[{'id': 81, 'name': 'Mauricio Roberto Pochettino Trossero', 'nickname': 'Mauricio Pochettino', 'dob': None, 'country': {'id': 11, 'name': 'Argentina'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,351.0,RCDE Stadium,214.0,Spain,221.0,Alberto Undiano,112.0,Italy,2
7,69306,2010-11-20,20:00:00.000,0,8,available,2020-07-29T05:00,12,11,Spain,La Liga,22,2010/2011,403,Almería,male,,214,Spain,,217,Barcelona,male,,214,Spain,,1.1.0,2,1,Regular Season,4657.0,Estadio de los Juegos Mediterráneos,214.0,Spain,997.0,César Muñiz,,,2
8,69248,2011-02-12,20:00:00.000,1,1,available,2020-07-29T05:00,23,11,Spain,La Liga,22,2010/2011,1041,Sporting Gijón,male,,214,Spain,,217,Barcelona,male,,214,Spain,,1.1.0,2,1,Regular Season,4656.0,Estadio Municipal El Molinón,255.0,International,1001.0,Miguel Pérez,,,2
9,69295,2011-01-22,20:00:00.000,3,0,available,2020-07-29T05:00,20,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,,1217,Racing Santander,male,,214,Spain,,1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,218.0,Ignacio Iglesias,112.0,Italy,2
10,69270,2010-11-07,19:00:00.000,1,3,available,2020-07-29T05:00,10,11,Spain,La Liga,22,2010/2011,216,Getafe,male,,214,Spain,"[{'id': 505, 'name': 'José Miguel González Martín del Campo', 'nickname': 'Míchel', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,354.0,Coliseum Alfonso Pérez,214.0,Spain,1009.0,Miguel Ayza,,,2
11,69303,2011-03-19,20:00:00.000,2,1,available,2020-07-29T05:00,29,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",216,Getafe,male,,214,Spain,"[{'id': 505, 'name': 'José Miguel González Martín del Campo', 'nickname': 'Míchel', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,997.0,César Muñiz,,,2
12,69245,2011-04-16,22:00:00.000,1,1,available,2020-07-29T05:00,32,11,Spain,La Liga,22,2010/2011,220,Real Madrid,male,,214,Spain,"[{'id': 383, 'name': 'José Mario Felix dos Santos Mourinho', 'nickname': 'José Mourinho', 'dob': None, 'country': {'id': 183, 'name': 'Portugal'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,353.0,Estadio Santiago Bernabéu,214.0,Spain,997.0,César Muñiz,,,2
13,69287,2010-09-11,18:00:00.000,0,2,available,2020-07-29T05:00,2,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,,1218,Hércules,male,,214,Spain,,1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,407.0,Carlos Velasco Carballo,214.0,Spain,2
14,69296,2011-01-29,20:00:00.000,0,3,available,2020-07-29T05:00,21,11,Spain,La Liga,22,2010/2011,1218,Hércules,male,,214,Spain,,217,Barcelona,male,,214,Spain,,1.1.0,2,1,Regular Season,4660.0,Estadio José Rico Pérez,255.0,International,222.0,David Fernández,112.0,Italy,2
15,69260,2010-10-16,20:00:00.000,2,1,available,2020-07-29T05:00,7,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",207,Valencia,male,,214,Spain,"[{'id': 21, 'name': 'Unai Emery Etxegoien', 'nickname': 'Unai Emery', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,1003.0,Fernando Teixeira,,,2
16,69269,2010-09-19,19:00:00.000,1,2,available,2020-07-29T05:00,3,11,Spain,La Liga,22,2010/2011,212,Atlético Madrid,male,,214,Spain,"[{'id': 236, 'name': 'Enrique Sánchez Flores', 'nickname': 'Quique Sánchez Flores', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,625.0,Estadio Vicente Calderón,214.0,Spain,222.0,David Fernández,112.0,Italy,2
17,69246,2011-04-30,20:00:00.000,2,1,available,2020-07-29T05:00,34,11,Spain,La Liga,22,2010/2011,210,Real Sociedad,male,,214,Spain,,217,Barcelona,male,,214,Spain,,1.1.0,2,1,Regular Season,5043.0,Reale Arena,214.0,Spain,1003.0,Fernando Teixeira,,,2
18,69302,2010-12-12,21:00:00.000,5,0,available,2020-07-29T05:00,15,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,,210,Real Sociedad,male,,214,Spain,,1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,222.0,David Fernández,112.0,Italy,2
19,69282,2011-02-20,21:00:00.000,2,1,available,2020-07-29T05:00,24,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",215,Athletic Bilbao,male,,214,Spain,"[{'id': 497, 'name': 'Joaquín de Jesús Caparrós Camino', 'nickname': 'Joaquín Caparrós', 'dob': '1955-10-13', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,1000.0,Rafael Ramírez Domínguez,,,2
20,69274,2011-03-02,22:00:00.000,0,1,available,2020-07-29T05:00,26,11,Spain,La Liga,22,2010/2011,207,Valencia,male,,214,Spain,"[{'id': 21, 'name': 'Unai Emery Etxegoien', 'nickname': 'Unai Emery', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,344.0,Estadio de Mestalla,214.0,Spain,1070.0,Iturralde ,,,2
21,69283,2011-02-26,20:00:00.000,0,3,available,2020-07-29T05:00,25,11,Spain,La Liga,22,2010/2011,1043,Mallorca,male,,214,Spain,,217,Barcelona,male,,214,Spain,,1.1.0,2,1,Regular Season,4454.0,Iberostar Estadi,214.0,Spain,407.0,Carlos Velasco Carballo,214.0,Spain,2
22,69280,2011-01-08,22:00:00.000,0,4,available,2020-07-29T05:00,18,11,Spain,La Liga,22,2010/2011,219,Deportivo La Coruna,male,,214,Spain,"[{'id': 4519, 'name': 'Miguel Ángel Lotina Oruecheberría', 'nickname': 'Miguel Ángel Lotina', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,4658.0,Estadio Abanca-Riazor,214.0,Spain,1012.0,Carlos Delgado,,,2
23,69286,2010-08-29,19:00:00.000,0,3,available,2020-07-29T05:00,1,11,Spain,La Liga,22,2010/2011,1217,Racing Santander,male,,214,Spain,,217,Barcelona,male,,214,Spain,,1.1.0,2,1,Regular Season,4636.0,Campos de Sport de El Sardinero,255.0,International,1012.0,Carlos Delgado,,,2
24,69291,2011-03-13,21:00:00.000,1,1,available,2020-07-29T05:00,28,11,Spain,La Liga,22,2010/2011,213,Sevilla,male,,214,Spain,,217,Barcelona,male,,214,Spain,,1.1.0,2,1,Regular Season,349.0,Estadio Ramón Sánchez Pizjuán,214.0,Spain,1001.0,Miguel Pérez,,,2
25,69236,2010-10-03,19:00:00.000,1,1,available,2020-07-29T05:00,6,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,,1043,Mallorca,male,,214,Spain,,1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,221.0,Alberto Undiano,112.0,Italy,2
26,69234,2011-05-08,19:00:00.000,2,0,available,2020-07-29T05:00,35,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",214,Espanyol,male,,214,Spain,"[{'id': 81, 'name': 'Mauricio Roberto Pochettino Trossero', 'nickname': 'Mauricio Pochettino', 'dob': None, 'country': {'id': 11, 'name': 'Argentina'}}]",1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,222.0,David Fernández,112.0,Italy,2
27,69299,2010-11-29,21:00:00.000,5,0,available,2020-07-29T05:00,13,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",220,Real Madrid,male,,214,Spain,"[{'id': 383, 'name': 'José Mario Felix dos Santos Mourinho', 'nickname': 'José Mourinho', 'dob': None, 'country': {'id': 183, 'name': 'Portugal'}}]",1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,1070.0,Iturralde ,,,2
28,69272,2011-05-11,20:00:00.000,1,1,available,2020-07-29T05:00,36,11,Spain,La Liga,22,2010/2011,221,Levante,male,,214,Spain,"[{'id': 392, 'name': 'Luis García Plaza', 'nickname': 'Luis García', 'dob': '1972-12-01', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,350.0,Estadio Ciudad de Valencia,214.0,Spain,1013.0,José Paradas,,,2
29,69308,2010-11-13,22:00:00.000,3,1,available,2020-07-29T05:00,11,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",222,Villarreal,male,,214,Spain,"[{'id': 4201, 'name': 'Juan Carlos Garrido Fernández', 'nickname': 'Juan Garrido', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,1012.0,Carlos Delgado,,,2
30,69300,2011-03-05,20:00:00.000,1,0,available,2020-07-29T05:00,27,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",395,Real Zaragoza,male,,214,Spain,"[{'id': 3196, 'name': 'Javier Aguirre Onaindía', 'nickname': 'Javier Aguirre', 'dob': None, 'country': {'id': 147, 'name': 'Mexico'}}]",1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,1003.0,Fernando Teixeira,,,2
31,69289,2010-10-30,22:00:00.000,5,0,available,2020-07-29T05:00,9,11,Spain,La Liga,22,2010/2011,217,Barcelona,male,,214,Spain,,213,Sevilla,male,,214,Spain,,1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,1069.0,Turienzo ,,,2
32,69263,2010-10-23,18:00:00.000,0,2,available,2020-07-29T05:00,8,11,Spain,La Liga,22,2010/2011,395,Real Zaragoza,male,,214,Spain,,217,Barcelona,male,,214,Spain,,1.1.0,2,1,Regular Season,4457.0,Estadio de la Romareda,214.0,Spain,1001.0,Miguel Pérez,,,2
0,70219,2012-04-07,20:00:00.000,1,4,available,2020-07-29T05:00,32,11,Spain,La Liga,23,2011/2012,395,Real Zaragoza,male,,214,Spain,"[{'id': 1621, 'name': 'Manuel Enrique Jiménez Jiménez', 'nickname': 'Manolo Jiménez', 'dob': '1964-01-26', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,4457.0,Estadio de la Romareda,214.0,Spain,1069.0,Turienzo ,,,2
1,69331,2011-11-19,20:00:00.000,4,0,available,2020-07-29T05:00,13,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",395,Real Zaragoza,male,,214,Spain,"[{'id': 3196, 'name': 'Javier Aguirre Onaindía', 'nickname': 'Javier Aguirre', 'dob': None, 'country': {'id': 147, 'name': 'Mexico'}}]",1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,221.0,Alberto Undiano,112.0,Italy,2
2,69337,2012-02-26,21:30:00.000,1,2,available,2020-07-29T05:00,25,11,Spain,La Liga,23,2011/2012,212,Atlético Madrid,male,,214,Spain,"[{'id': 230, 'name': 'Diego Pablo Simeone', 'nickname': 'Diego Simeone', 'dob': None, 'country': {'id': 11, 'name': 'Argentina'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,625.0,Estadio Vicente Calderón,214.0,Spain,1001.0,Miguel Pérez,,,2
3,69322,2012-03-11,18:00:00.000,0,2,available,2020-07-29T05:00,27,11,Spain,La Liga,23,2011/2012,1217,Racing Santander,male,,214,Spain,"[{'id': 1598, 'name': 'Álvaro Cervera Díaz', 'nickname': 'Álvaro Cervera', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,4636.0,Campos de Sport de El Sardinero,255.0,International,223.0,Carlos Del Cerro,112.0,Italy,2
4,69316,2012-02-04,22:00:00.000,2,1,available,2020-07-29T05:00,22,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",210,Real Sociedad,male,,214,Spain,"[{'id': 224, 'name': 'Philippe Montanier', 'nickname': None, 'dob': None, 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,1008.0,Clos Gómez,,,2
5,69332,2011-11-29,21:00:00.000,4,0,available,2020-07-29T05:00,17,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",360,Rayo Vallecano,male,,214,Spain,"[{'id': 1617, 'name': 'José Ramón Sandoval Huertas', 'nickname': 'José Ramón Sandoval', 'dob': '1968-05-02', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,1001.0,Miguel Pérez,,,2
6,69335,2012-01-22,18:00:00.000,1,4,available,2020-07-29T05:00,1,11,Spain,La Liga,23,2011/2012,223,Málaga,male,,214,Spain,"[{'id': 733, 'name': 'Manuel Luis Pellegrini Ripamonti', 'nickname': 'Manuel Pellegrini', 'dob': None, 'country': {'id': 45, 'name': 'Chile'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,346.0,Estadio La Rosaleda,214.0,Spain,221.0,Alberto Undiano,112.0,Italy,2
7,69330,2011-11-06,20:00:00.000,2,2,available,2020-07-29T05:00,12,11,Spain,La Liga,23,2011/2012,215,Athletic Bilbao,male,,214,Spain,"[{'id': 269, 'name': 'Marcelo Alberto Bielsa Caldera', 'nickname': 'Marcelo Bielsa', 'dob': None, 'country': {'id': 11, 'name': 'Argentina'}}]",217,Barcelona,male,,214,Spain,"[{'id': 36, 'name': 'Josep Guardiola i Sala', 'nickname': 'Pep Guardiola', 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,1,Regular Season,4637.0,Estadio San Mamés,255.0,International,1013.0,José Paradas,,,2
8,69297,2011-09-24,22:00:00.000,5,0,available,2020-07-29T05:00,6,11,Spain,La Liga,23,2011/2012,217,Barcelona,male,,214,Spain,,212,Atlético Madrid,male,,214,Spain,,1.1.0,2,1,Regular Season,342.0,Camp Nou,214.0,Spain,1012.0,Carlos Delgado,,,2
9,69325,2012-03-24,18:00:00.000,0,2,available,2020-07-29T05:00,30,11,Spain,La Liga,23,2011/2012,1043,Mallorca,male,,214,Spain,,217,Barcelona,male,,214,Spain,,1.1.0,2,1,Regular Season,4454.0,Iberostar Estadi,214.0,Spain,1009.0,Miguel Ayza,,,2
